id,service_area_code,service_area_name,state,city,pincode,active_status,effective_from,effective_to,created_at,updated_at
1671,ENUPAGB,Agra B,Uttar Pradesh,Agra,283105,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1672,ENUPAGA,Agra A,Uttar Pradesh,Agra,283110,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1673,ENUPAGB,Agra B,Uttar Pradesh,Agra,283111,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1674,ENUPAGB,Agra B,Uttar Pradesh,Agra,283114,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1675,ENUPAGA,Agra A,Uttar Pradesh,Agra,283115,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1676,ENUPAGB,Agra B,Uttar Pradesh,Agra,283119,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1677,ENUPAGB,Agra B,Uttar Pradesh,Agra,283121,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1678,ENUPAGA,Agra A,Uttar Pradesh,Agra,283122,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1679,ENUPAGB,Agra B,Uttar Pradesh,Agra,283123,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1680,ENUPAGB,Agra B,Uttar Pradesh,Agra,283124,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1681,ENUPAGA,Agra A,Uttar Pradesh,Agra,283125,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1682,ENUPAGB,Agra B,Uttar Pradesh,Agra,283126,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1683,ENUPFRB,Firozabad,Uttar Pradesh,Firozabad,283130,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1684,ENUPFRB,Firozabad,Uttar Pradesh,Firozabad,283135,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1685,ENUPFRB,Firozabad,Uttar Pradesh,Firozabad,283136,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1686,ENUPFRB,Firozabad,Uttar Pradesh,Firozabad,283145,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1687,ENUPFRB,Firozabad,Uttar Pradesh,Etawah,283151,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1688,ENUPFRB,Firozabad,Uttar Pradesh,Firozabad,283152,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1689,ENUPAGB,Agra B,Uttar Pradesh,Agra,283201,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1690,ENUPAGA,Agra A,Uttar Pradesh,Agra,283202,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1691,ENUPFRB,Firozabad,Uttar Pradesh,Firozabad,283203,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1692,ENUPFRB,Firozabad,Uttar Pradesh,Firozabad,283204,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1693,ENUPFRB,Firozabad,Uttar Pradesh,Firozabad,283206,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1694,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1695,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284002,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1696,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284003,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1697,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284121,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1698,ENUPJHB,Jhansi B,Uttar Pradesh,Lalitpur,284123,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1699,ENUPJHB,Jhansi B,Uttar Pradesh,Lalitpur,284126,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1700,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284128,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1701,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284201,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1702,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284204,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1703,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284301,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1704,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284303,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1705,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284401,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1706,ENUPJHB,Jhansi B,Uttar Pradesh,Lalitpur,284403,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1707,ENUPJHB,Jhansi B,Uttar Pradesh,Lalitpur,284405,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1708,ENUPJHB,Jhansi B,Uttar Pradesh,Lalitpur,284406,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1709,ENUPJHB,Jhansi B,Uttar Pradesh,Lalitpur,284407,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1710,ENUPJHB,Jhansi B,Uttar Pradesh,Jhansi,284419,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1711,ENUPALG,Aligarh,Uttar Pradesh,Jalaun,285001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1712,ENUPJHB,Jhansi B,Uttar Pradesh,Jalaun,285121,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1713,ENUPJHB,Jhansi B,Uttar Pradesh,Jalaun,285122,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1714,ENUPJHB,Jhansi B,Uttar Pradesh,Jalaun,285123,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1715,ENUPETW,Etawah,Uttar Pradesh,Jalaun,285125,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1716,ENUPETW,Etawah,Uttar Pradesh,Jalaun,285129,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1717,ENUPJHB,Jhansi B,Uttar Pradesh,Jalaun,285130,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1718,ENUPKNP,Kanpur,Uttar Pradesh,Kanpur,285201,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1719,ENUPJHB,Jhansi B,Uttar Pradesh,Jalaun,285203,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1720,ENUPJHB,Jhansi B,Uttar Pradesh,Jalaun,285204,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1721,ENUPJHB,Jhansi B,Uttar Pradesh,Jalaun,285205,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1722,ENUPJHB,Jhansi B,Uttar Pradesh,Jalaun,285223,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1723,ENUPKNP,Kanpur,Uttar Pradesh,Unnao,290821,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1724,EWGJJMN,Jamnagar,Gujarat,Porbandar,300575,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1725,ENRJALW,Alwar,Rajasthan,Alwar,301001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1726,ENRJALW,Alwar,Rajasthan,Alwar,301018,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1727,ENRJALW,Alwar,Rajasthan,Alwar,301019,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1728,ENRJALW,Alwar,Rajasthan,Kota,301020,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1729,ENRJALW,Alwar,Rajasthan,Alwar,301022,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1730,ENRJALW,Alwar,Rajasthan,Alwar,301024,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1731,ENRJALW,Alwar,Rajasthan,Alwar,301025,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1732,ENRJALW,Alwar,Rajasthan,Alwar,301401,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1733,ENRJALW,Alwar,Rajasthan,Alwar,301402,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1734,ENRJALW,Alwar,Rajasthan,Alwar,301404,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1735,ENRJALW,Alwar,Rajasthan,Alwar,301405,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1736,ENRJALW,Alwar,Rajasthan,Alwar,301407,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1737,ENRJALW,Alwar,Rajasthan,Alwar,301408,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1738,ENRJALW,Alwar,Rajasthan,Alwar,301411,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1739,ENRJALW,Alwar,Rajasthan,Behror,301701,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1740,ENRJALW,Alwar,Rajasthan,Alwar,301702,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1741,ENRJALW,Alwar,Rajasthan,Alwar,301705,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1742,ENRJALW,Alwar,Rajasthan,Bhiwadi,301707,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1743,ENRJJAI,Jaipur,Rajasthan,Jaipur,302001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1744,ENRJJAI,Jaipur,Rajasthan,Jaipur,302002,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1745,ENRJJAI,Jaipur,Rajasthan,Jaipur,302003,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1746,ENRJJAI,Jaipur,Rajasthan,Jaipur,302004,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1747,ENRJJAI,Jaipur,Rajasthan,Jaipur,302005,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1748,ENRJJAI,Jaipur,Rajasthan,Jaipur,302006,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1749,ENRJJAI,Jaipur,Rajasthan,Jaipur,302007,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1750,ENRJJAI,Jaipur,Rajasthan,Jaipur,302012,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1751,ENRJJAI,Jaipur,Rajasthan,Jaipur,302013,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1752,ENRJJAI,Jaipur,Rajasthan,Jaipur,302015,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1753,ENRJJAI,Jaipur,Rajasthan,Jaipur,302016,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1754,ENRJJAI,Jaipur,Rajasthan,Jaipur,302017,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1755,ENRJJAI,Jaipur,Rajasthan,Jaipur,302018,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1756,ENRJJAI,Jaipur,Rajasthan,Jaipur,302019,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1757,ENRJCHM,Chomu,Rajasthan,Jaipur,302020,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1758,ENRJCHM,Chomu,Rajasthan,Jaipur,302021,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1759,ENRJJAI,Jaipur,Rajasthan,Jaipur,302022,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1760,ENRJCHM,Chomu,Rajasthan,Jaipur,302023,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1761,ENRJCHM,Chomu,Rajasthan,Jaipur,302025,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1762,ENRJCHM,Chomu,Rajasthan,Jaipur,302026,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1763,ENRJCHM,Chomu,Rajasthan,Jaipur,302027,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1764,ENRJCHM,Chomu,Rajasthan,Jaipur,302028,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1765,ENRJCHM,Chomu,Rajasthan,Jaipur,302029,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1766,ENRJCHM,Chomu,Rajasthan,Jaipur,302031,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1767,ENRJCHM,Chomu,Rajasthan,Jaipur,302033,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1768,ENRJCHM,Chomu,Rajasthan,Jaipur,302035,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1769,ENRJCHM,Chomu,Rajasthan,Jaipur,302039,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1770,ENRJALW,Alwar,Rajasthan,Jaipur,303001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1771,ENRJCHG,Chittorgarh,Rajasthan,Jaipur,303005,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1772,ENRJCHM,Chomu,Rajasthan,Jaipur,303007,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1773,ENRJJAI,Jaipur,Rajasthan,Jaipur,303008,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1774,ENRJCHM,Chomu,Rajasthan,Jaipur,303009,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1775,ENRJCHM,Chomu,Rajasthan,Jaipur,303011,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1776,ENRJCHM,Chomu,Rajasthan,Jaipur,303012,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1777,ENRJCHM,Chomu,Rajasthan,Jaipur,303102,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1778,ENRJCHM,Chomu,Rajasthan,Jaipur,303103,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1779,ENRJCHM,Chomu,Rajasthan,Jaipur,303104,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1780,ENRJALW,Alwar,Rajasthan,Jaipur,303105,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1781,ENRJALW,Alwar,Rajasthan,Jaipur,303106,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1782,ENRJALW,Alwar,Rajasthan,Behror,303108,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1783,ENRJCHM,Chomu,Rajasthan,Jaipur,303109,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1784,ENRJCHM,Chomu,Rajasthan,Jaipur,303121,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1785,ENRJCHM,Chomu,Rajasthan,Jaipur,303301,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1786,ENRJBHP,Bharatpur,Rajasthan,Dausa,303302,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1787,ENRJBHP,Bharatpur,Rajasthan,Dausa,303303,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1788,ENRJBHP,Bharatpur,Rajasthan,Jaipur,303313,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1789,ENRJBHP,Bharatpur,Rajasthan,Dausa,303326,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1790,ENRJCHM,Chomu,Rajasthan,Jobner,303328,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1791,ENRJCHM,Chomu,Rajasthan,Jaipur,303338,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1792,ENRJBHP,Bharatpur,Rajasthan,Dausa,303503,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1793,EEBHBHO,Bhojpur,Bihar,Rohtas,303505,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1794,ENRJBHP,Bharatpur,Rajasthan,Dausa,303508,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1795,ENRJCHM,Chomu,Rajasthan,Jaipur,303602,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1796,ENRJCHM,Chomu,Rajasthan,KISHANGARH-RENWAL,303603,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1797,ENRJJAI,Jaipur,Rajasthan,Jaipur,303604,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1798,ENRJJAI,Jaipur,Rajasthan,Jaipur,303702,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1799,ENRJSKR,Sikar,Rajasthan,Jaipur,303704,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1800,ENRJCHM,Chomu,Rajasthan,Jaipur,303706,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1801,ENRJCHM,Chomu,Rajasthan,Jaipur,303712,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1802,ENRJSKR,Sikar,Rajasthan,Jaipur,303803,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1803,ENRJCHM,Chomu,Rajasthan,Jaipur,303805,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1804,ENRJCHM,Chomu,Rajasthan,Jaipur,303806,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1805,ENRJCHM,Chomu,Rajasthan,Jaipur,303901,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1806,ENRJCHM,Chomu,Rajasthan,Jaipur,303904,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
1807,ENRJCHM,Chomu,Rajasthan,Jaipur,303905,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
